_id,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
63fcac3c9ec91e9222bd9e0f,11958,2012-05-18,2,1,5,10,0,5,1,1,0.6,0.6212,0.46,0.1343,74,181,255
63fcac3c9ec91e9222bd9e10,11959,2012-05-18,2,1,5,11,0,5,1,1,0.62,0.6212,0.43,0.0,109,225,334
63fcac3c9ec91e9222bd9e11,11960,2012-05-18,2,1,5,12,0,5,1,1,0.62,0.6212,0.41,0.194,108,252,360
63fcac3c9ec91e9222bd9e12,11961,2012-05-18,2,1,5,13,0,5,1,1,0.64,0.6212,0.36,0.1642,98,297,395
63fcac3c9ec91e9222bd9e13,11962,2012-05-18,2,1,5,14,0,5,1,1,0.66,0.6212,0.34,0.1343,108,242,350
63fcac3c9ec91e9222bd9e14,11963,2012-05-18,2,1,5,15,0,5,1,1,0.66,0.6212,0.36,0.194,131,260,391
63fcac3c9ec91e9222bd9e15,11964,2012-05-18,2,1,5,16,0,5,1,1,0.66,0.6212,0.34,0.2537,151,417,568
63fcac3c9ec91e9222bd9e16,11965,2012-05-18,2,1,5,17,0,5,1,1,0.66,0.6212,0.34,0.1343,124,688,812
63fcac3c9ec91e9222bd9e17,11966,2012-05-18,2,1,5,18,0,5,1,1,0.64,0.6212,0.38,0.2239,99,570,669
63fcac3c9ec91e9222bd9e18,11967,2012-05-18,2,1,5,19,0,5,1,1,0.62,0.6212,0.41,0.194,91,392,483
63fcac3c9ec91e9222bd9e19,11968,2012-05-18,2,1,5,20,0,5,1,1,0.62,0.6212,0.41,0.1642,73,264,337
63fcac3c9ec91e9222bd9e1a,11969,2012-05-18,2,1,5,21,0,5,1,1,0.6,0.6212,0.4,0.0,49,209,258
63fcac3c9ec91e9222bd9e1b,11970,2012-05-18,2,1,5,22,0,5,1,1,0.56,0.5303,0.52,0.3284,57,194,251
63fcac3c9ec91e9222bd9e1c,11971,2012-05-18,2,1,5,23,0,5,1,1,0.52,0.5,0.55,0.0,41,133,174
63fcac3c9ec91e9222bd9e1d,11972,2012-05-19,2,1,5,0,0,6,0,1,0.52,0.5,0.48,0.1045,30,118,148
63fcac3c9ec91e9222bd9e1e,11973,2012-05-19,2,1,5,1,0,6,0,1,0.5,0.4848,0.48,0.0,20,84,104
63fcac3c9ec91e9222bd9e1f,11974,2012-05-19,2,1,5,2,0,6,0,1,0.5,0.4848,0.51,0.1045,13,56,69
63fcac3c9ec91e9222bd9e20,11975,2012-05-19,2,1,5,3,0,6,0,1,0.5,0.4848,0.48,0.1045,10,23,33
63fcac3c9ec91e9222bd9e21,11976,2012-05-19,2,1,5,4,0,6,0,1,0.48,0.4697,0.59,0.0896,6,8,14
63fcac3c9ec91e9222bd9e22,11977,2012-05-19,2,1,5,5,0,6,0,1,0.46,0.4545,0.67,0.0,1,11,12
63fcac3c9ec91e9222bd9e23,11978,2012-05-19,2,1,5,6,0,6,0,1,0.44,0.4394,0.72,0.0896,12,38,50
63fcac3c9ec91e9222bd9e24,11979,2012-05-19,2,1,5,7,0,6,0,1,0.46,0.4545,0.67,0.1045,28,67,95
63fcac3c9ec91e9222bd9e25,11980,2012-05-19,2,1,5,8,0,6,0,1,0.52,0.5,0.52,0.1642,33,162,195
63fcac3c9ec91e9222bd9e26,11981,2012-05-19,2,1,5,9,0,6,0,1,0.56,0.5303,0.43,0.1642,79,213,292
63fcac3c9ec91e9222bd9e27,11982,2012-05-19,2,1,5,10,0,6,0,1,0.56,0.5303,0.43,0.0,177,275,452
63fcac3c9ec91e9222bd9e28,11983,2012-05-19,2,1,5,11,0,6,0,1,0.62,0.6212,0.38,0.0896,235,351,586
63fcac3c9ec91e9222bd9e29,11984,2012-05-19,2,1,5,12,0,6,0,1,0.66,0.6212,0.36,0.0,276,366,642
63fcac3c9ec91e9222bd9e2a,11985,2012-05-19,2,1,5,13,0,6,0,1,0.7,0.6364,0.37,0.1343,332,372,704
63fcac3c9ec91e9222bd9e2b,11986,2012-05-19,2,1,5,14,0,6,0,1,0.72,0.6515,0.3,0.0896,361,369,730
63fcac3c9ec91e9222bd9e2c,11987,2012-05-19,2,1,5,15,0,6,0,1,0.72,0.6515,0.3,0.1045,356,316,672
63fcac3c9ec91e9222bd9e2d,11988,2012-05-19,2,1,5,16,0,6,0,1,0.74,0.6515,0.3,0.1045,331,311,642
63fcac3c9ec91e9222bd9e2e,11989,2012-05-19,2,1,5,17,0,6,0,1,0.74,0.6515,0.3,0.0896,279,347,626
63fcac3c9ec91e9222bd9e2f,11990,2012-05-19,2,1,5,18,0,6,0,1,0.74,0.6515,0.33,0.0896,254,391,645
63fcac3c9ec91e9222bd9e30,11991,2012-05-19,2,1,5,19,0,6,0,1,0.7,0.6364,0.39,0.1343,203,229,432
63fcac3c9ec91e9222bd9e31,11992,2012-05-19,2,1,5,20,0,6,0,1,0.68,0.6364,0.41,0.0896,118,197,315
63fcac3c9ec91e9222bd9e32,11993,2012-05-19,2,1,5,21,0,6,0,1,0.64,0.6212,0.5,0.0,81,178,259
63fcac3c9ec91e9222bd9e33,11994,2012-05-19,2,1,5,22,0,6,0,1,0.64,0.6212,0.47,0.0,104,234,338
63fcac3c9ec91e9222bd9e34,11995,2012-05-19,2,1,5,23,0,6,0,1,0.6,0.6212,0.56,0.1642,71,168,239
63fcac3c9ec91e9222bd9e35,11996,2012-05-20,2,1,5,0,0,0,0,1,0.58,0.5455,0.53,0.1045,42,128,170
63fcac3c9ec91e9222bd9e36,11997,2012-05-20,2,1,5,1,0,0,0,1,0.56,0.5303,0.52,0.0,28,102,130
63fcac3c9ec91e9222bd9e37,11998,2012-05-20,2,1,5,2,0,0,0,1,0.56,0.5303,0.52,0.0,36,62,98
63fcac3c9ec91e9222bd9e38,11999,2012-05-20,2,1,5,3,0,0,0,1,0.54,0.5152,0.56,0.0896,26,40,66
63fcac3c9ec91e9222bd9e39,12000,2012-05-20,2,1,5,4,0,0,0,1,0.52,0.5,0.68,0.0896,2,14,16
63fcac3c9ec91e9222bd9e3a,12001,2012-05-20,2,1,5,5,0,0,0,1,0.5,0.4848,0.72,0.1045,1,7,8
63fcac3c9ec91e9222bd9e3b,12002,2012-05-20,2,1,5,6,0,0,0,1,0.5,0.4848,0.63,0.1343,4,21,25
63fcac3c9ec91e9222bd9e3c,12003,2012-05-20,2,1,5,7,0,0,0,1,0.52,0.5,0.68,0.194,35,55,90
63fcac3c9ec91e9222bd9e3d,12004,2012-05-20,2,1,5,8,0,0,0,1,0.56,0.5303,0.56,0.1642,51,120,171
63fcac3c9ec91e9222bd9e3e,12005,2012-05-20,2,1,5,9,0,0,0,1,0.62,0.6212,0.32,0.2537,129,184,313
63fcac3c9ec91e9222bd9e3f,12006,2012-05-20,2,1,5,10,0,0,0,1,0.66,0.6212,0.34,0.2985,174,258,432
63fcac3c9ec91e9222bd9e40,12007,2012-05-20,2,1,5,11,0,0,0,1,0.66,0.6212,0.36,0.3284,258,323,581
63fcac3c9ec91e9222bd9e41,12008,2012-05-20,2,1,5,12,0,0,0,1,0.68,0.6364,0.36,0.3284,247,390,637
63fcac3c9ec91e9222bd9e42,12009,2012-05-20,2,1,5,13,0,0,0,1,0.7,0.6364,0.37,0.2836,244,363,607
63fcac3c9ec91e9222bd9e43,12010,2012-05-20,2,1,5,14,0,0,0,1,0.72,0.6515,0.39,0.3881,236,307,543
63fcac3c9ec91e9222bd9e44,12011,2012-05-20,2,1,5,15,0,0,0,2,0.7,0.6364,0.39,0.4179,246,256,502
63fcac3c9ec91e9222bd9e45,12012,2012-05-20,2,1,5,16,0,0,0,1,0.72,0.6515,0.42,0.3582,238,339,577
63fcac3c9ec91e9222bd9e46,12013,2012-05-20,2,1,5,17,0,0,0,1,0.72,0.6515,0.45,0.3284,209,340,549
63fcac3c9ec91e9222bd9e47,12014,2012-05-20,2,1,5,18,0,0,0,1,0.7,0.6515,0.51,0.3284,146,328,474
63fcac3c9ec91e9222bd9e48,12015,2012-05-20,2,1,5,19,0,0,0,1,0.66,0.6212,0.61,0.4179,142,260,402
63fcac3c9ec91e9222bd9e49,12016,2012-05-20,2,1,5,20,0,0,0,1,0.66,0.6212,0.61,0.4179,83,191,274
63fcac3c9ec91e9222bd9e4a,12017,2012-05-20,2,1,5,21,0,0,0,1,0.64,0.6061,0.69,0.3881,51,182,233
63fcac3c9ec91e9222bd9e4b,12018,2012-05-20,2,1,5,22,0,0,0,1,0.62,0.5909,0.73,0.3284,44,101,145
63fcac3c9ec91e9222bd9e4c,12019,2012-05-20,2,1,5,23,0,0,0,3,0.6,0.5758,0.78,0.3582,32,54,86
63fcac3c9ec91e9222bd9e4d,12020,2012-05-21,2,1,5,0,0,1,1,3,0.58,0.5455,0.88,0.2985,12,28,40
63fcac3c9ec91e9222bd9e4e,12021,2012-05-21,2,1,5,1,0,1,1,3,0.58,0.5455,0.88,0.3582,4,11,15
63fcac3c9ec91e9222bd9e4f,12022,2012-05-21,2,1,5,2,0,1,1,3,0.56,0.5303,0.94,0.2537,2,9,11
63fcac3c9ec91e9222bd9e50,12023,2012-05-21,2,1,5,3,0,1,1,2,0.56,0.5303,0.88,0.2985,0,2,2
63fcac3c9ec91e9222bd9e51,12024,2012-05-21,2,1,5,4,0,1,1,3,0.56,0.5303,0.88,0.2985,2,5,7
63fcac3c9ec91e9222bd9e52,12025,2012-05-21,2,1,5,5,0,1,1,3,0.56,0.5303,0.88,0.2985,1,14,15
63fcac3c9ec91e9222bd9e53,12026,2012-05-21,2,1,5,6,0,1,1,3,0.56,0.5303,0.88,0.2985,3,76,79
63fcac3c9ec91e9222bd9e54,12027,2012-05-21,2,1,5,7,0,1,1,3,0.56,0.5303,0.88,0.2985,7,146,153
63fcac3c9ec91e9222bd9e55,12028,2012-05-21,2,1,5,8,0,1,1,3,0.56,0.5303,0.88,0.2537,12,258,270
63fcac3c9ec91e9222bd9e56,12029,2012-05-21,2,1,5,9,0,1,1,3,0.56,0.5303,0.88,0.2239,14,172,186
63fcac3c9ec91e9222bd9e57,12030,2012-05-21,2,1,5,10,0,1,1,3,0.58,0.5455,0.88,0.2836,28,71,99
63fcac3c9ec91e9222bd9e58,12031,2012-05-21,2,1,5,11,0,1,1,2,0.6,0.5606,0.83,0.1642,24,82,106
63fcac3c9ec91e9222bd9e59,12032,2012-05-21,2,1,5,12,0,1,1,2,0.6,0.5606,0.83,0.2537,46,124,170
63fcac3c9ec91e9222bd9e5a,12033,2012-05-21,2,1,5,13,0,1,1,3,0.6,0.5606,0.83,0.2537,49,135,184
63fcac3c9ec91e9222bd9e5b,12034,2012-05-21,2,1,5,14,0,1,1,3,0.6,0.5606,0.83,0.194,45,135,180
63fcac3c9ec91e9222bd9e5c,12035,2012-05-21,2,1,5,15,0,1,1,2,0.64,0.6061,0.73,0.194,67,158,225
63fcac3c9ec91e9222bd9e5d,12036,2012-05-21,2,1,5,16,0,1,1,2,0.64,0.6061,0.73,0.2537,46,269,315
63fcac3c9ec91e9222bd9e5e,12037,2012-05-21,2,1,5,17,0,1,1,2,0.66,0.6212,0.69,0.2537,40,468,508
63fcac3c9ec91e9222bd9e5f,12038,2012-05-21,2,1,5,18,0,1,1,1,0.64,0.6061,0.73,0.1045,52,478,530
63fcac3c9ec91e9222bd9e60,12039,2012-05-21,2,1,5,19,0,1,1,1,0.66,0.6212,0.69,0.0896,57,391,448
63fcac3c9ec91e9222bd9e61,12040,2012-05-21,2,1,5,20,0,1,1,1,0.64,0.6061,0.69,0.1343,44,292,336
63fcac3c9ec91e9222bd9e62,12041,2012-05-21,2,1,5,21,0,1,1,1,0.62,0.6061,0.69,0.0896,31,210,241
63fcac3c9ec91e9222bd9e63,12042,2012-05-21,2,1,5,22,0,1,1,2,0.62,0.5909,0.73,0.1642,26,116,142
63fcac3c9ec91e9222bd9e64,12043,2012-05-21,2,1,5,23,0,1,1,1,0.62,0.5909,0.73,0.2836,18,79,97
63fcac3c9ec91e9222bd9e65,12044,2012-05-22,2,1,5,0,0,2,1,1,0.58,0.5455,0.83,0.2537,10,26,36
63fcac3c9ec91e9222bd9e66,12045,2012-05-22,2,1,5,1,0,2,1,2,0.58,0.5455,0.83,0.1343,11,16,27
63fcac3c9ec91e9222bd9e67,12046,2012-05-22,2,1,5,2,0,2,1,2,0.58,0.5455,0.83,0.1045,1,10,11
63fcac3c9ec91e9222bd9e68,12047,2012-05-22,2,1,5,3,0,2,1,2,0.58,0.5455,0.83,0.1045,0,5,5
63fcac3c9ec91e9222bd9e69,12048,2012-05-22,2,1,5,4,0,2,1,2,0.56,0.5303,0.88,0.1642,0,7,7
63fcac3c9ec91e9222bd9e6a,12049,2012-05-22,2,1,5,5,0,2,1,3,0.56,0.5303,0.88,0.194,0,17,17
63fcac3c9ec91e9222bd9e6b,12050,2012-05-22,2,1,5,6,0,2,1,3,0.56,0.5303,0.88,0.1045,8,129,137
63fcac3c9ec91e9222bd9e6c,12051,2012-05-22,2,1,5,7,0,2,1,3,0.56,0.5303,0.88,0.1045,9,315,324
63fcac3c9ec91e9222bd9e6d,12052,2012-05-22,2,1,5,8,0,2,1,2,0.56,0.5303,0.88,0.1343,20,570,590
63fcac3c9ec91e9222bd9e6e,12053,2012-05-22,2,1,5,9,0,2,1,2,0.6,0.5606,0.83,0.1045,46,287,333
63fcac3c9ec91e9222bd9e6f,12054,2012-05-22,2,1,5,10,0,2,1,2,0.6,0.5758,0.78,0.0896,52,148,200
63fcac3c9ec91e9222bd9e70,12055,2012-05-22,2,1,5,11,0,2,1,2,0.6,0.5758,0.78,0.0,39,150,189
63fcac3c9ec91e9222bd9e71,12056,2012-05-22,2,1,5,12,0,2,1,2,0.62,0.5909,0.78,0.1045,76,178,254
63fcac3c9ec91e9222bd9e72,12057,2012-05-22,2,1,5,13,0,2,1,2,0.64,0.6061,0.73,0.0,48,195,243
63fcac3c9ec91e9222bd9e73,12058,2012-05-22,2,1,5,14,0,2,1,2,0.64,0.6061,0.73,0.1045,73,149,222
63fcac3c9ec91e9222bd9e74,12059,2012-05-22,2,1,5,15,0,2,1,1,0.7,0.6515,0.61,0.0896,54,191,245
63fcac3c9ec91e9222bd9e75,12060,2012-05-22,2,1,5,16,0,2,1,1,0.68,0.6364,0.61,0.1045,70,316,386
63fcac3c9ec91e9222bd9e76,12061,2012-05-22,2,1,5,17,0,2,1,1,0.72,0.6667,0.54,0.0,69,716,785
63fcac3c9ec91e9222bd9e77,12062,2012-05-22,2,1,5,18,0,2,1,1,0.68,0.6364,0.61,0.1343,76,709,785
63fcac3c9ec91e9222bd9e78,12063,2012-05-22,2,1,5,19,0,2,1,1,0.66,0.6212,0.69,0.2239,44,320,364
63fcac3c9ec91e9222bd9e79,12064,2012-05-22,2,1,5,20,0,2,1,1,0.64,0.6061,0.73,0.2537,54,319,373
63fcac3c9ec91e9222bd9e7a,12065,2012-05-22,2,1,5,21,0,2,1,1,0.62,0.5909,0.78,0.1343,28,233,261
63fcac3c9ec91e9222bd9e7b,12066,2012-05-22,2,1,5,22,0,2,1,1,0.62,0.5909,0.73,0.0896,17,157,174
63fcac3c9ec91e9222bd9e7c,12067,2012-05-22,2,1,5,23,0,2,1,1,0.62,0.5909,0.73,0.1045,14,91,105
63fcac3c9ec91e9222bd9e7d,12068,2012-05-23,2,1,5,0,0,3,1,1,0.62,0.5909,0.78,0.1343,19,28,47
63fcac3c9ec91e9222bd9e7e,12069,2012-05-23,2,1,5,1,0,3,1,1,0.6,0.5606,0.83,0.1642,23,9,32
63fcac3c9ec91e9222bd9e7f,12070,2012-05-23,2,1,5,2,0,3,1,2,0.6,0.5606,0.83,0.1642,2,10,12
63fcac3c9ec91e9222bd9e80,12071,2012-05-23,2,1,5,3,0,3,1,1,0.6,0.5758,0.78,0.1045,0,5,5
63fcac3c9ec91e9222bd9e81,12072,2012-05-23,2,1,5,4,0,3,1,3,0.58,0.5455,0.83,0.194,0,3,3
63fcac3c9ec91e9222bd9e82,12073,2012-05-23,2,1,5,5,0,3,1,3,0.56,0.5303,0.88,0.2537,6,29,35
63fcac3c9ec91e9222bd9e83,12074,2012-05-23,2,1,5,6,0,3,1,1,0.56,0.5303,0.88,0.1045,6,154,160
63fcac3c9ec91e9222bd9e84,12075,2012-05-23,2,1,5,7,0,3,1,1,0.58,0.5455,0.83,0.0,16,452,468
63fcac3c9ec91e9222bd9e85,12076,2012-05-23,2,1,5,8,0,3,1,1,0.58,0.5455,0.83,0.0,38,681,719
63fcac3c9ec91e9222bd9e86,12077,2012-05-23,2,1,5,9,0,3,1,2,0.62,0.5909,0.78,0.0,39,258,297
63fcac3c9ec91e9222bd9e87,12078,2012-05-23,2,1,5,10,0,3,1,1,0.62,0.5909,0.78,0.0896,52,139,191
63fcac3c9ec91e9222bd9e88,12079,2012-05-23,2,1,5,11,0,3,1,1,0.64,0.6061,0.73,0.0,46,151,197
63fcac3c9ec91e9222bd9e89,12080,2012-05-23,2,1,5,12,0,3,1,2,0.66,0.6212,0.69,0.0896,42,206,248
63fcac3c9ec91e9222bd9e8a,12081,2012-05-23,2,1,5,13,0,3,1,2,0.66,0.6212,0.74,0.1642,69,201,270
63fcac3c9ec91e9222bd9e8b,12082,2012-05-23,2,1,5,14,0,3,1,1,0.68,0.6364,0.65,0.1343,67,181,248
63fcac3c9ec91e9222bd9e8c,12083,2012-05-23,2,1,5,15,0,3,1,2,0.7,0.6515,0.61,0.0,65,192,257
63fcac3c9ec91e9222bd9e8d,12084,2012-05-23,2,1,5,16,0,3,1,3,0.7,0.6515,0.61,0.0896,62,216,278
63fcac3c9ec91e9222bd9e8e,12085,2012-05-23,2,1,5,17,0,3,1,3,0.64,0.6061,0.69,0.1045,45,240,285
63fcac3c9ec91e9222bd9e8f,12086,2012-05-23,2,1,5,18,0,3,1,3,0.64,0.6061,0.69,0.1045,31,296,327
63fcac3c9ec91e9222bd9e90,12087,2012-05-23,2,1,5,19,0,3,1,2,0.62,0.5758,0.83,0.1642,40,336,376
63fcac3c9ec91e9222bd9e91,12088,2012-05-23,2,1,5,20,0,3,1,2,0.62,0.5758,0.83,0.0896,28,267,295
63fcac3c9ec91e9222bd9e92,12089,2012-05-23,2,1,5,21,0,3,1,2,0.62,0.5758,0.83,0.0,24,221,245
63fcac3c9ec91e9222bd9e93,12090,2012-05-23,2,1,5,22,0,3,1,2,0.62,0.5758,0.83,0.1642,23,136,159
63fcac3c9ec91e9222bd9e94,12091,2012-05-23,2,1,5,23,0,3,1,1,0.6,0.5606,0.83,0.1343,23,83,106
63fcac3c9ec91e9222bd9e95,12092,2012-05-24,2,1,5,0,0,4,1,1,0.6,0.5606,0.83,0.0896,7,49,56
63fcac3c9ec91e9222bd9e96,12093,2012-05-24,2,1,5,1,0,4,1,1,0.6,0.5455,0.88,0.0896,9,21,30
63fcac3c9ec91e9222bd9e97,12094,2012-05-24,2,1,5,2,0,4,1,1,0.6,0.5455,0.88,0.0,1,15,16
63fcac3c9ec91e9222bd9e98,12095,2012-05-24,2,1,5,3,0,4,1,2,0.6,0.5455,0.88,0.1045,1,3,4
63fcac3c9ec91e9222bd9e99,12096,2012-05-24,2,1,5,4,0,4,1,2,0.6,0.5455,0.88,0.1642,0,5,5
63fcac3c9ec91e9222bd9e9a,12097,2012-05-24,2,1,5,5,0,4,1,2,0.6,0.5455,0.88,0.1642,1,29,30
63fcac3c9ec91e9222bd9e9b,12098,2012-05-24,2,1,5,6,0,4,1,2,0.6,0.5455,0.88,0.1642,10,146,156
63fcac3c9ec91e9222bd9e9c,12099,2012-05-24,2,1,5,7,0,4,1,1,0.6,0.5606,0.83,0.1045,22,393,415
63fcac3c9ec91e9222bd9e9d,12100,2012-05-24,2,1,5,8,0,4,1,1,0.62,0.5909,0.73,0.1343,33,659,692
63fcac3c9ec91e9222bd9e9e,12101,2012-05-24,2,1,5,9,0,4,1,1,0.62,0.5909,0.73,0.1642,34,267,301
63fcac3c9ec91e9222bd9e9f,12102,2012-05-24,2,1,5,10,0,4,1,1,0.64,0.6061,0.65,0.1343,47,138,185
63fcac3c9ec91e9222bd9ea0,12103,2012-05-24,2,1,5,11,0,4,1,1,0.66,0.6212,0.65,0.1343,61,160,221
63fcac3c9ec91e9222bd9ea1,12104,2012-05-24,2,1,5,12,0,4,1,1,0.7,0.6515,0.58,0.1045,76,213,289
63fcac3c9ec91e9222bd9ea2,12105,2012-05-24,2,1,5,13,0,4,1,1,0.72,0.6667,0.54,0.1642,69,233,302
63fcac3c9ec91e9222bd9ea3,12106,2012-05-24,2,1,5,14,0,4,1,1,0.74,0.6818,0.55,0.2239,72,180,252
63fcac3c9ec91e9222bd9ea4,12107,2012-05-24,2,1,5,15,0,4,1,1,0.74,0.6818,0.55,0.2537,69,222,291
63fcac3c9ec91e9222bd9ea5,12108,2012-05-24,2,1,5,16,0,4,1,1,0.74,0.6818,0.55,0.3582,61,329,390
63fcac3c9ec91e9222bd9ea6,12109,2012-05-24,2,1,5,17,0,4,1,1,0.74,0.6818,0.55,0.2836,120,678,798
63fcac3c9ec91e9222bd9ea7,12110,2012-05-24,2,1,5,18,0,4,1,1,0.72,0.6667,0.54,0.3284,118,634,752
63fcac3c9ec91e9222bd9ea8,12111,2012-05-24,2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.2985,76,416,492
63fcac3c9ec91e9222bd9ea9,12112,2012-05-24,2,1,5,20,0,4,1,2,0.66,0.6212,0.69,0.2836,55,343,398
63fcac3c9ec91e9222bd9eaa,12113,2012-05-24,2,1,5,21,0,4,1,3,0.64,0.5909,0.78,0.1642,48,237,285
63fcac3c9ec91e9222bd9eab,12114,2012-05-24,2,1,5,22,0,4,1,2,0.64,0.5909,0.78,0.1045,33,210,243
63fcac3c9ec91e9222bd9eac,12115,2012-05-24,2,1,5,23,0,4,1,2,0.64,0.5909,0.78,0.1343,36,131,167
63fcac3c9ec91e9222bd9ead,12116,2012-05-25,2,1,5,0,0,5,1,1,0.62,0.5758,0.83,0.1343,10,63,73
63fcac3c9ec91e9222bd9eae,12117,2012-05-25,2,1,5,1,0,5,1,1,0.62,0.5758,0.83,0.0896,8,34,42
63fcac3c9ec91e9222bd9eaf,12118,2012-05-25,2,1,5,2,0,5,1,2,0.62,0.5758,0.83,0.0,7,16,23
63fcac3c9ec91e9222bd9eb0,12119,2012-05-25,2,1,5,3,0,5,1,2,0.62,0.5606,0.88,0.1045,8,6,14
63fcac3c9ec91e9222bd9eb1,12120,2012-05-25,2,1,5,4,0,5,1,2,0.62,0.5606,0.88,0.0,3,6,9
63fcac3c9ec91e9222bd9eb2,12121,2012-05-25,2,1,5,5,0,5,1,2,0.62,0.5606,0.88,0.0896,2,28,30
63fcac3c9ec91e9222bd9eb3,12122,2012-05-25,2,1,5,6,0,5,1,2,0.62,0.5606,0.88,0.1045,5,108,113
63fcac3c9ec91e9222bd9eb4,12123,2012-05-25,2,1,5,7,0,5,1,2,0.62,0.5606,0.88,0.1642,7,352,359
63fcac3c9ec91e9222bd9eb5,12124,2012-05-25,2,1,5,8,0,5,1,2,0.64,0.5758,0.89,0.1045,32,551,583
63fcac3c9ec91e9222bd9eb6,12125,2012-05-25,2,1,5,9,0,5,1,2,0.64,0.5758,0.89,0.1343,52,288,340
63fcac3c9ec91e9222bd9eb7,12126,2012-05-25,2,1,5,10,0,5,1,1,0.68,0.6364,0.79,0.1642,69,163,232
63fcac3c9ec91e9222bd9eb8,12127,2012-05-25,2,1,5,11,0,5,1,1,0.68,0.6364,0.79,0.1343,90,193,283
63fcac3c9ec91e9222bd9eb9,12128,2012-05-25,2,1,5,12,0,5,1,1,0.72,0.6818,0.66,0.1045,84,237,321
63fcac3c9ec91e9222bd9eba,12129,2012-05-25,2,1,5,13,0,5,1,1,0.74,0.6818,0.62,0.1343,86,247,333
63fcac3c9ec91e9222bd9ebb,12130,2012-05-25,2,1,5,14,0,5,1,1,0.74,0.6818,0.58,0.1343,104,263,367
63fcac3c9ec91e9222bd9ebc,12131,2012-05-25,2,1,5,15,0,5,1,1,0.76,0.7121,0.62,0.194,106,360,466
63fcac3c9ec91e9222bd9ebd,12132,2012-05-25,2,1,5,16,0,5,1,1,0.78,0.7121,0.52,0.2239,137,447,584
63fcac3c9ec91e9222bd9ebe,12133,2012-05-25,2,1,5,17,0,5,1,1,0.76,0.7121,0.62,0.2836,124,529,653
63fcac3c9ec91e9222bd9ebf,12134,2012-05-25,2,1,5,18,0,5,1,1,0.76,0.7121,0.62,0.194,131,391,522
63fcac3c9ec91e9222bd9ec0,12135,2012-05-25,2,1,5,19,0,5,1,1,0.74,0.6818,0.62,0.2537,111,293,404
63fcac3c9ec91e9222bd9ec1,12136,2012-05-25,2,1,5,20,0,5,1,1,0.7,0.6515,0.65,0.1642,80,270,350
63fcac3c9ec91e9222bd9ec2,12137,2012-05-25,2,1,5,21,0,5,1,1,0.7,0.6515,0.65,0.1343,62,193,255
63fcac3c9ec91e9222bd9ec3,12138,2012-05-25,2,1,5,22,0,5,1,1,0.66,0.6212,0.74,0.1045,65,147,212
63fcac3c9ec91e9222bd9ec4,12139,2012-05-25,2,1,5,23,0,5,1,1,0.66,0.6061,0.78,0.2239,34,132,166
63fcac3c9ec91e9222bd9ec5,12140,2012-05-26,2,1,5,0,0,6,0,1,0.64,0.5758,0.83,0.1642,18,98,116
63fcac3c9ec91e9222bd9ec6,12141,2012-05-26,2,1,5,1,0,6,0,1,0.64,0.5758,0.83,0.1343,18,64,82
63fcac3c9ec91e9222bd9ec7,12142,2012-05-26,2,1,5,2,0,6,0,1,0.64,0.5758,0.89,0.1343,9,55,64
63fcac3c9ec91e9222bd9ec8,12143,2012-05-26,2,1,5,3,0,6,0,1,0.62,0.5606,0.88,0.1045,9,22,31
63fcac3c9ec91e9222bd9ec9,12144,2012-05-26,2,1,5,4,0,6,0,1,0.62,0.5606,0.88,0.1343,0,2,2
63fcac3c9ec91e9222bd9eca,12145,2012-05-26,2,1,5,5,0,6,0,1,0.62,0.5758,0.83,0.2537,0,10,10
63fcac3c9ec91e9222bd9ecb,12146,2012-05-26,2,1,5,6,0,6,0,1,0.62,0.5606,0.88,0.194,6,25,31
63fcac3c9ec91e9222bd9ecc,12147,2012-05-26,2,1,5,7,0,6,0,2,0.62,0.5606,0.88,0.1642,10,44,54
63fcac3c9ec91e9222bd9ecd,12148,2012-05-26,2,1,5,8,0,6,0,1,0.64,0.5909,0.78,0.1343,38,103,141
63fcac3c9ec91e9222bd9ece,12149,2012-05-26,2,1,5,9,0,6,0,1,0.64,0.5758,0.83,0.194,97,192,289
63fcac3c9ec91e9222bd9ecf,12150,2012-05-26,2,1,5,10,0,6,0,1,0.68,0.6364,0.79,0.2239,181,256,437
63fcac3c9ec91e9222bd9ed0,12151,2012-05-26,2,1,5,11,0,6,0,1,0.7,0.6667,0.74,0.194,208,312,520
63fcac3c9ec91e9222bd9ed1,12152,2012-05-26,2,1,5,12,0,6,0,1,0.74,0.697,0.66,0.2239,236,293,529
63fcac3c9ec91e9222bd9ed2,12153,2012-05-26,2,1,5,13,0,6,0,1,0.76,0.7273,0.66,0.194,265,274,539
63fcac3c9ec91e9222bd9ed3,12154,2012-05-26,2,1,5,14,0,6,0,1,0.76,0.7273,0.66,0.2239,307,257,564
63fcac3c9ec91e9222bd9ed4,12155,2012-05-26,2,1,5,15,0,6,0,1,0.76,0.7273,0.66,0.2836,274,239,513
63fcac3c9ec91e9222bd9ed5,12156,2012-05-26,2,1,5,16,0,6,0,1,0.78,0.7273,0.55,0.2537,261,243,504
63fcac3c9ec91e9222bd9ed6,12157,2012-05-26,2,1,5,17,0,6,0,2,0.78,0.7121,0.52,0.2537,235,227,462
63fcac3c9ec91e9222bd9ed7,12158,2012-05-26,2,1,5,18,0,6,0,2,0.76,0.697,0.52,0.194,199,216,415
